file_path,sex,age,age_bin,bmi_category,weight,height
demographic_variations/video_2515_var3_bmi_variation.mp4,F,3.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2516_var1_age_variation.mp4,F,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_2516_var2_sex_variation.mp4,M,5.0,2-5,Normal,50.0,150.0
demographic_variations/video_2516_var3_bmi_variation.mp4,F,5.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2517_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2517_var2_sex_variation.mp4,M,2.0,2-5,Normal,50.0,150.0
demographic_variations/video_2517_var3_bmi_variation.mp4,F,2.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2518_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2518_var2_sex_variation.mp4,M,2.0,2-5,Normal,50.0,150.0
demographic_variations/video_2518_var3_bmi_variation.mp4,F,2.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2519_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2519_var2_sex_variation.mp4,M,3.0,2-5,Normal,50.0,150.0
demographic_variations/video_2519_var3_bmi_variation.mp4,F,3.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2520_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2520_var2_sex_variation.mp4,M,2.0,2-5,Normal,50.0,150.0
demographic_variations/video_2520_var3_bmi_variation.mp4,F,2.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2521_var1_age_variation.mp4,F,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_2521_var2_sex_variation.mp4,M,5.0,2-5,Normal,50.0,150.0
demographic_variations/video_2521_var3_bmi_variation.mp4,F,5.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2522_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2522_var2_sex_variation.mp4,M,2.0,2-5,Normal,50.0,150.0
demographic_variations/video_2522_var3_bmi_variation.mp4,F,2.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2523_var1_age_variation.mp4,F,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_2523_var2_sex_variation.mp4,M,5.0,2-5,Normal,50.0,150.0
demographic_variations/video_2523_var3_bmi_variation.mp4,F,5.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2524_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2524_var2_sex_variation.mp4,M,4.0,2-5,Normal,50.0,150.0
demographic_variations/video_2524_var3_bmi_variation.mp4,F,4.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2525_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2525_var2_sex_variation.mp4,M,3.0,2-5,Normal,50.0,150.0
demographic_variations/video_2525_var3_bmi_variation.mp4,F,3.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2526_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2526_var2_sex_variation.mp4,M,4.0,2-5,Normal,50.0,150.0
demographic_variations/video_2526_var3_bmi_variation.mp4,F,4.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2527_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2527_var2_sex_variation.mp4,M,4.0,2-5,Normal,50.0,150.0
demographic_variations/video_2527_var3_bmi_variation.mp4,F,4.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2528_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2528_var2_sex_variation.mp4,M,2.0,2-5,Normal,50.0,150.0
demographic_variations/video_2528_var3_bmi_variation.mp4,F,2.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2529_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2529_var2_sex_variation.mp4,M,3.0,2-5,Normal,50.0,150.0
demographic_variations/video_2529_var3_bmi_variation.mp4,F,3.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2530_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2530_var2_sex_variation.mp4,M,4.0,2-5,Normal,50.0,150.0
demographic_variations/video_2530_var3_bmi_variation.mp4,F,4.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2531_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2531_var2_sex_variation.mp4,M,2.0,2-5,Normal,50.0,150.0
demographic_variations/video_2531_var3_bmi_variation.mp4,F,2.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2532_var1_age_variation.mp4,F,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_2532_var2_sex_variation.mp4,M,5.0,2-5,Normal,50.0,150.0
demographic_variations/video_2532_var3_bmi_variation.mp4,F,5.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2533_var1_age_variation.mp4,F,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_2533_var2_sex_variation.mp4,M,5.0,2-5,Normal,50.0,150.0
demographic_variations/video_2533_var3_bmi_variation.mp4,F,5.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2534_var1_age_variation.mp4,F,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_2534_var2_sex_variation.mp4,M,5.0,2-5,Normal,50.0,150.0
demographic_variations/video_2534_var3_bmi_variation.mp4,F,5.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2535_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2535_var2_sex_variation.mp4,M,2.0,2-5,Normal,50.0,150.0
demographic_variations/video_2535_var3_bmi_variation.mp4,F,2.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2536_var1_age_variation.mp4,F,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_2536_var2_sex_variation.mp4,M,5.0,2-5,Normal,50.0,150.0
demographic_variations/video_2536_var3_bmi_variation.mp4,F,5.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2537_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2537_var2_sex_variation.mp4,M,2.0,2-5,Normal,50.0,150.0
demographic_variations/video_2537_var3_bmi_variation.mp4,F,2.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2538_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2538_var2_sex_variation.mp4,M,4.0,2-5,Normal,50.0,150.0
demographic_variations/video_2538_var3_bmi_variation.mp4,F,4.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2539_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2539_var2_sex_variation.mp4,M,2.0,2-5,Normal,50.0,150.0
demographic_variations/video_2539_var3_bmi_variation.mp4,F,2.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2540_var1_age_variation.mp4,F,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_2540_var2_sex_variation.mp4,M,5.0,2-5,Normal,50.0,150.0
demographic_variations/video_2540_var3_bmi_variation.mp4,F,5.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2541_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2541_var2_sex_variation.mp4,M,4.0,2-5,Normal,50.0,150.0
demographic_variations/video_2541_var3_bmi_variation.mp4,F,4.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2542_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2542_var2_sex_variation.mp4,M,3.0,2-5,Normal,50.0,150.0
demographic_variations/video_2542_var3_bmi_variation.mp4,F,3.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2543_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2543_var2_sex_variation.mp4,M,2.0,2-5,Normal,50.0,150.0
demographic_variations/video_2543_var3_bmi_variation.mp4,F,2.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2544_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2544_var2_sex_variation.mp4,M,2.0,2-5,Normal,50.0,150.0
demographic_variations/video_2544_var3_bmi_variation.mp4,F,2.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2545_var1_age_variation.mp4,F,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_2545_var2_sex_variation.mp4,M,5.0,2-5,Normal,50.0,150.0
demographic_variations/video_2545_var3_bmi_variation.mp4,F,5.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2546_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2546_var2_sex_variation.mp4,M,2.0,2-5,Normal,50.0,150.0
demographic_variations/video_2546_var3_bmi_variation.mp4,F,2.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2547_var1_age_variation.mp4,F,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_2547_var2_sex_variation.mp4,M,5.0,2-5,Normal,50.0,150.0
demographic_variations/video_2547_var3_bmi_variation.mp4,F,5.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2548_var1_age_variation.mp4,F,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_2548_var2_sex_variation.mp4,M,5.0,2-5,Normal,50.0,150.0
demographic_variations/video_2548_var3_bmi_variation.mp4,F,5.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2549_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2549_var2_sex_variation.mp4,M,2.0,2-5,Normal,50.0,150.0
demographic_variations/video_2549_var3_bmi_variation.mp4,F,2.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2550_var1_age_variation.mp4,F,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_2550_var2_sex_variation.mp4,M,5.0,2-5,Normal,50.0,150.0
demographic_variations/video_2550_var3_bmi_variation.mp4,F,5.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2551_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2551_var2_sex_variation.mp4,M,3.0,2-5,Normal,50.0,150.0
demographic_variations/video_2551_var3_bmi_variation.mp4,F,3.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2552_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2552_var2_sex_variation.mp4,M,2.0,2-5,Normal,50.0,150.0
demographic_variations/video_2552_var3_bmi_variation.mp4,F,2.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2553_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2553_var2_sex_variation.mp4,M,4.0,2-5,Normal,50.0,150.0
demographic_variations/video_2553_var3_bmi_variation.mp4,F,4.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2554_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2554_var2_sex_variation.mp4,M,3.0,2-5,Normal,50.0,150.0
demographic_variations/video_2554_var3_bmi_variation.mp4,F,3.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2555_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2555_var2_sex_variation.mp4,M,4.0,2-5,Normal,50.0,150.0
demographic_variations/video_2555_var3_bmi_variation.mp4,F,4.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2556_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2556_var2_sex_variation.mp4,M,4.0,2-5,Normal,50.0,150.0
demographic_variations/video_2556_var3_bmi_variation.mp4,F,4.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2557_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2557_var2_sex_variation.mp4,M,2.0,2-5,Normal,50.0,150.0
demographic_variations/video_2557_var3_bmi_variation.mp4,F,2.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2558_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2558_var2_sex_variation.mp4,M,2.0,2-5,Normal,50.0,150.0
demographic_variations/video_2558_var3_bmi_variation.mp4,F,2.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2559_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2559_var2_sex_variation.mp4,M,4.0,2-5,Normal,50.0,150.0
demographic_variations/video_2559_var3_bmi_variation.mp4,F,4.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2560_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2560_var2_sex_variation.mp4,M,4.0,2-5,Normal,50.0,150.0
demographic_variations/video_2560_var3_bmi_variation.mp4,F,4.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2561_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2561_var2_sex_variation.mp4,M,3.0,2-5,Normal,50.0,150.0
demographic_variations/video_2561_var3_bmi_variation.mp4,F,3.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2562_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2562_var2_sex_variation.mp4,M,3.0,2-5,Normal,50.0,150.0
demographic_variations/video_2562_var3_bmi_variation.mp4,F,3.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2563_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2563_var2_sex_variation.mp4,M,3.0,2-5,Normal,50.0,150.0
demographic_variations/video_2563_var3_bmi_variation.mp4,F,3.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2564_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2564_var2_sex_variation.mp4,M,2.0,2-5,Normal,50.0,150.0
demographic_variations/video_2564_var3_bmi_variation.mp4,F,2.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2565_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2565_var2_sex_variation.mp4,M,3.0,2-5,Normal,50.0,150.0
demographic_variations/video_2565_var3_bmi_variation.mp4,F,3.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2566_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2566_var2_sex_variation.mp4,M,2.0,2-5,Normal,50.0,150.0
demographic_variations/video_2566_var3_bmi_variation.mp4,F,2.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2567_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2567_var2_sex_variation.mp4,M,4.0,2-5,Normal,50.0,150.0
demographic_variations/video_2567_var3_bmi_variation.mp4,F,4.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2568_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2568_var2_sex_variation.mp4,M,3.0,2-5,Normal,50.0,150.0
demographic_variations/video_2568_var3_bmi_variation.mp4,F,3.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2569_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2569_var2_sex_variation.mp4,M,3.0,2-5,Normal,50.0,150.0
demographic_variations/video_2569_var3_bmi_variation.mp4,F,3.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2570_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2570_var2_sex_variation.mp4,M,2.0,2-5,Normal,50.0,150.0
demographic_variations/video_2570_var3_bmi_variation.mp4,F,2.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2571_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2571_var2_sex_variation.mp4,M,4.0,2-5,Normal,50.0,150.0
demographic_variations/video_2571_var3_bmi_variation.mp4,F,4.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2572_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2572_var2_sex_variation.mp4,M,2.0,2-5,Normal,50.0,150.0
demographic_variations/video_2572_var3_bmi_variation.mp4,F,2.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2573_var1_age_variation.mp4,F,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_2573_var2_sex_variation.mp4,M,5.0,2-5,Normal,50.0,150.0
demographic_variations/video_2573_var3_bmi_variation.mp4,F,5.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2574_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2574_var2_sex_variation.mp4,M,3.0,2-5,Normal,50.0,150.0
demographic_variations/video_2574_var3_bmi_variation.mp4,F,3.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2575_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2575_var2_sex_variation.mp4,M,4.0,2-5,Normal,50.0,150.0
demographic_variations/video_2575_var3_bmi_variation.mp4,F,4.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2576_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2576_var2_sex_variation.mp4,M,4.0,2-5,Normal,50.0,150.0
demographic_variations/video_2576_var3_bmi_variation.mp4,F,4.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2577_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2577_var2_sex_variation.mp4,M,2.0,2-5,Normal,50.0,150.0
demographic_variations/video_2577_var3_bmi_variation.mp4,F,2.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2578_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2578_var2_sex_variation.mp4,M,3.0,2-5,Normal,50.0,150.0
demographic_variations/video_2578_var3_bmi_variation.mp4,F,3.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2579_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2579_var2_sex_variation.mp4,M,2.0,2-5,Normal,50.0,150.0
demographic_variations/video_2579_var3_bmi_variation.mp4,F,2.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2580_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2580_var2_sex_variation.mp4,M,4.0,2-5,Normal,50.0,150.0
demographic_variations/video_2580_var3_bmi_variation.mp4,F,4.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2581_var1_age_variation.mp4,F,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_2581_var2_sex_variation.mp4,M,5.0,2-5,Normal,50.0,150.0
demographic_variations/video_2581_var3_bmi_variation.mp4,F,5.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2582_var1_age_variation.mp4,F,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_2582_var2_sex_variation.mp4,M,5.0,2-5,Normal,50.0,150.0
demographic_variations/video_2582_var3_bmi_variation.mp4,F,5.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2583_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2583_var2_sex_variation.mp4,M,4.0,2-5,Normal,50.0,150.0
demographic_variations/video_2583_var3_bmi_variation.mp4,F,4.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2584_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2584_var2_sex_variation.mp4,M,4.0,2-5,Normal,50.0,150.0
demographic_variations/video_2584_var3_bmi_variation.mp4,F,4.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2585_var1_age_variation.mp4,F,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_2585_var2_sex_variation.mp4,M,5.0,2-5,Normal,50.0,150.0
demographic_variations/video_2585_var3_bmi_variation.mp4,F,5.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2586_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2586_var2_sex_variation.mp4,M,4.0,2-5,Normal,50.0,150.0
demographic_variations/video_2586_var3_bmi_variation.mp4,F,4.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2587_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2587_var2_sex_variation.mp4,M,2.0,2-5,Normal,50.0,150.0
demographic_variations/video_2587_var3_bmi_variation.mp4,F,2.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2588_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2588_var2_sex_variation.mp4,M,4.0,2-5,Normal,50.0,150.0
demographic_variations/video_2588_var3_bmi_variation.mp4,F,4.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2589_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2589_var2_sex_variation.mp4,M,4.0,2-5,Normal,50.0,150.0
demographic_variations/video_2589_var3_bmi_variation.mp4,F,4.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2590_var1_age_variation.mp4,F,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_2590_var2_sex_variation.mp4,M,5.0,2-5,Normal,50.0,150.0
demographic_variations/video_2590_var3_bmi_variation.mp4,F,5.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2591_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2591_var2_sex_variation.mp4,M,3.0,2-5,Normal,50.0,150.0
demographic_variations/video_2591_var3_bmi_variation.mp4,F,3.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2592_var1_age_variation.mp4,F,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_2592_var2_sex_variation.mp4,M,5.0,2-5,Normal,50.0,150.0
demographic_variations/video_2592_var3_bmi_variation.mp4,F,5.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2593_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2593_var2_sex_variation.mp4,M,2.0,2-5,Normal,50.0,150.0
demographic_variations/video_2593_var3_bmi_variation.mp4,F,2.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2594_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2594_var2_sex_variation.mp4,M,2.0,2-5,Normal,50.0,150.0
demographic_variations/video_2594_var3_bmi_variation.mp4,F,2.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2595_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2595_var2_sex_variation.mp4,M,2.0,2-5,Normal,50.0,150.0
demographic_variations/video_2595_var3_bmi_variation.mp4,F,2.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2596_var1_age_variation.mp4,F,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_2596_var2_sex_variation.mp4,M,5.0,2-5,Normal,50.0,150.0
demographic_variations/video_2596_var3_bmi_variation.mp4,F,5.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2597_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2597_var2_sex_variation.mp4,M,4.0,2-5,Normal,50.0,150.0
demographic_variations/video_2597_var3_bmi_variation.mp4,F,4.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2598_var1_age_variation.mp4,F,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_2598_var2_sex_variation.mp4,M,5.0,2-5,Normal,50.0,150.0
demographic_variations/video_2598_var3_bmi_variation.mp4,F,5.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2599_var1_age_variation.mp4,F,12.5,11-15,Normal,50.0,150.0
demographic_variations/video_2599_var2_sex_variation.mp4,M,4.0,2-5,Normal,50.0,150.0
demographic_variations/video_2599_var3_bmi_variation.mp4,F,4.0,2-5,Overweight,50.0,150.0
demographic_variations/video_2600_var1_age_variation.mp4,F,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_2600_var2_sex_variation.mp4,M,9.0,6-10,Normal,50.0,150.0
demographic_variations/video_2600_var3_bmi_variation.mp4,F,9.0,6-10,Overweight,50.0,150.0
demographic_variations/video_2601_var1_age_variation.mp4,F,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_2601_var2_sex_variation.mp4,M,7.0,6-10,Normal,50.0,150.0
demographic_variations/video_2601_var3_bmi_variation.mp4,F,7.0,6-10,Overweight,50.0,150.0
demographic_variations/video_2602_var1_age_variation.mp4,F,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_2602_var2_sex_variation.mp4,M,6.0,6-10,Normal,50.0,150.0
demographic_variations/video_2602_var3_bmi_variation.mp4,F,6.0,6-10,Overweight,50.0,150.0
demographic_variations/video_2603_var1_age_variation.mp4,F,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_2603_var2_sex_variation.mp4,M,10.0,6-10,Normal,50.0,150.0
demographic_variations/video_2603_var3_bmi_variation.mp4,F,10.0,6-10,Overweight,50.0,150.0
demographic_variations/video_2604_var1_age_variation.mp4,F,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_2604_var2_sex_variation.mp4,M,6.0,6-10,Normal,50.0,150.0
demographic_variations/video_2604_var3_bmi_variation.mp4,F,6.0,6-10,Overweight,50.0,150.0
demographic_variations/video_2605_var1_age_variation.mp4,F,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_2605_var2_sex_variation.mp4,M,6.0,6-10,Normal,50.0,150.0
demographic_variations/video_2605_var3_bmi_variation.mp4,F,6.0,6-10,Overweight,50.0,150.0
demographic_variations/video_2606_var1_age_variation.mp4,F,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_2606_var2_sex_variation.mp4,M,8.0,6-10,Normal,50.0,150.0
demographic_variations/video_2606_var3_bmi_variation.mp4,F,8.0,6-10,Overweight,50.0,150.0
demographic_variations/video_2607_var1_age_variation.mp4,F,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_2607_var2_sex_variation.mp4,M,8.0,6-10,Normal,50.0,150.0
demographic_variations/video_2607_var3_bmi_variation.mp4,F,8.0,6-10,Overweight,50.0,150.0
demographic_variations/video_2608_var1_age_variation.mp4,F,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_2608_var2_sex_variation.mp4,M,8.0,6-10,Normal,50.0,150.0
demographic_variations/video_2608_var3_bmi_variation.mp4,F,8.0,6-10,Overweight,50.0,150.0
demographic_variations/video_2609_var1_age_variation.mp4,F,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_2609_var2_sex_variation.mp4,M,6.0,6-10,Normal,50.0,150.0
demographic_variations/video_2609_var3_bmi_variation.mp4,F,6.0,6-10,Overweight,50.0,150.0
demographic_variations/video_2610_var1_age_variation.mp4,F,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_2610_var2_sex_variation.mp4,M,6.0,6-10,Normal,50.0,150.0
demographic_variations/video_2610_var3_bmi_variation.mp4,F,6.0,6-10,Overweight,50.0,150.0
demographic_variations/video_2611_var1_age_variation.mp4,F,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_2611_var2_sex_variation.mp4,M,9.0,6-10,Normal,50.0,150.0
demographic_variations/video_2611_var3_bmi_variation.mp4,F,9.0,6-10,Overweight,50.0,150.0
demographic_variations/video_2612_var1_age_variation.mp4,F,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_2612_var2_sex_variation.mp4,M,9.0,6-10,Normal,50.0,150.0
demographic_variations/video_2612_var3_bmi_variation.mp4,F,9.0,6-10,Overweight,50.0,150.0
demographic_variations/video_2613_var1_age_variation.mp4,F,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_2613_var2_sex_variation.mp4,M,8.0,6-10,Normal,50.0,150.0
demographic_variations/video_2613_var3_bmi_variation.mp4,F,8.0,6-10,Overweight,50.0,150.0
